duration,views,likes,comments,engagement_level,engagement_label
363,599249,45633,5380,High,0
385,907716,16809,17455,Low,1
537,378768,13901,2672,Medium,2
167,379070,35403,5021,High,0
311,823307,40030,5777,Medium,2
343,968661,91536,3005,High,0
59,348153,34545,4499,High,0
337,822785,47227,15143,Medium,2
131,217889,7827,2091,Medium,2
247,256172,20793,3303,High,0
413,576272,14025,7243,Low,1
507,76597,2503,680,Medium,2
307,804237,64853,10200,High,0
468,175848,8621,1042,Medium,2
239,232830,6551,1905,Low,1
42,353884,24276,3327,Medium,2
143,210217,15965,3661,High,0
199,7201,153,54,Low,1
531,324739,11342,4243,Medium,2
5,398059,11907,2012,Low,1
565,533339,23566,3092,Medium,2
100,662474,52143,8824,High,0
417,560568,41613,8679,High,0
542,843509,58731,8249,Medium,2
433,247217,2612,1821,Low,1
239,190706,4346,3488,Low,1
353,587597,17684,2103,Medium,2
485,773629,26671,11367,Medium,2
400,697368,16163,9842,Low,1
355,522383,24514,7373,Medium,2
420,370819,6217,6961,Low,1
55,837450,64904,12424,High,0
85,925823,74894,6230,High,0
40,138335,8533,1067,Medium,2
71,133642,2415,1126,Low,1
485,409859,36931,649,High,0
472,150448,14579,2761,High,0
146,120114,3388,287,Low,1
360,692341,50830,9897,High,0
475,341194,29265,5074,High,0
595,7849,459,133,Medium,2
443,810714,31698,9334,Medium,2
535,339694,18027,5020,Medium,2
131,604931,33939,4084,Medium,2
209,620875,28595,9416,Medium,2
33,372471,34895,2802,High,0
449,229316,17645,4162,High,0
468,518667,16450,2128,Medium,2
284,414699,26001,2902,Medium,2
155,865110,62272,9063,High,0
244,640646,14487,10084,Low,1
270,680872,28772,10367,Medium,2
109,13281,1215,66,High,0
437,44998,2746,168,Medium,2
501,977234,28857,6621,Low,1
444,789937,16628,8050,Low,1
162,489720,27737,5504,Medium,2
176,273106,16192,2499,Medium,2
498,185851,7452,2527,Medium,2
315,290932,19416,2654,Medium,2
407,572405,9262,10864,Low,1
467,489797,11295,2918,Low,1
371,275183,16281,3555,Medium,2
554,767731,11948,9685,Low,1
259,366396,32712,2326,High,0
212,301829,6879,2662,Low,1
454,378559,26746,3007,High,0
99,104547,4726,447,Medium,2
482,768273,35325,7735,Medium,2
194,239534,18884,1999,High,0
488,678402,37279,2976,Medium,2
540,241247,18168,2303,High,0
427,398588,22108,3593,Medium,2
137,437450,27717,1529,Medium,2
59,155437,12196,542,High,0
514,254843,16477,3390,Medium,2
545,703652,46022,10150,Medium,2
414,684128,55434,12917,High,0
215,505048,48190,1339,High,0
297,605948,26603,1962,Medium,2
119,359679,22278,713,Medium,2
263,593671,10546,6597,Low,1
126,9397,397,120,Medium,2
303,64105,3018,555,Medium,2
385,915365,77962,14792,High,0
565,189606,10656,2663,Medium,2
505,982353,74458,19382,High,0
301,394923,4624,1429,Low,1
366,655042,33934,1380,Medium,2
593,190355,17344,1184,High,0
467,611382,18456,832,Medium,2
442,56405,724,1055,Low,1
131,683433,33492,4630,Medium,2
201,940721,69047,10814,High,0
225,213158,10850,1501,Medium,2
95,736531,37856,4176,Medium,2
415,909220,63902,3541,High,0
12,226063,7436,1602,Medium,2
548,794177,61683,10080,High,0
472,828770,19708,16128,Low,1
324,594082,27100,6893,Medium,2
398,697233,48137,7754,Medium,2
273,279030,23592,465,High,0
195,40793,3313,691,High,0
65,882979,66180,1635,High,0
442,419894,17769,7649,Medium,2
268,964012,20251,10830,Low,1
99,594090,17534,2495,Low,1
557,347089,30486,3325,High,0
474,801608,69868,15955,High,0
518,805909,77077,5477,High,0
198,664738,11193,4068,Low,1
486,458124,26714,1485,Medium,2
340,520536,35595,6426,Medium,2
439,389612,28815,1050,High,0
200,557927,37909,8678,Medium,2
253,650940,51620,12019,High,0
502,142612,6039,2667,Medium,2
216,288489,7543,880,Low,1
470,939701,26699,10907,Low,1
225,729163,8077,2074,Low,1
277,853624,35450,10131,Medium,2
158,371698,6786,6127,Low,1
253,918755,35770,10306,Medium,2
283,677158,45057,11897,Medium,2
444,673061,60914,10925,High,0
280,157979,13517,988,High,0
518,700762,22943,9090,Medium,2
92,217036,4789,247,Low,1
509,663499,18164,5656,Low,1
594,510046,49672,2816,High,0
245,309671,18410,5823,Medium,2
240,858371,22682,7469,Low,1
132,713509,61124,9580,High,0
507,412369,18790,6147,Medium,2
204,228352,20764,3583,High,0
547,379045,12683,5677,Medium,2
506,897377,40731,5827,Medium,2
496,872830,48394,12250,Medium,2
25,89247,8062,1020,High,0
238,579801,51131,7160,High,0
420,590346,36419,599,Medium,2
152,555663,16647,3282,Low,1
33,26697,1236,498,Medium,2
365,339765,33231,2212,High,0
312,618631,40025,5767,Medium,2
166,778870,62542,3541,High,0
65,69008,3484,250,Medium,2
129,999223,57835,4960,Medium,2
460,317432,15429,3656,Medium,2
75,296954,21755,5482,High,0
470,905025,78404,6514,High,0
247,222524,12386,1589,Medium,2
494,468802,24976,5493,Medium,2
225,704510,28621,5479,Medium,2
477,835781,21679,15293,Low,1
537,558635,52809,4569,High,0
498,463478,17819,4782,Medium,2
86,812940,66711,9051,High,0
526,76413,5683,1211,High,0
16,726143,58950,8506,High,0
267,249507,23530,1383,High,0
453,267687,17695,898,Medium,2
196,916802,83259,17252,High,0
118,655539,16449,10639,Low,1
30,883350,58658,1268,Medium,2
503,431661,34319,7169,High,0
512,144073,4962,1760,Medium,2
549,198931,15251,2160,High,0
66,173904,13923,214,High,0
233,734764,62313,11636,High,0
39,250378,9554,1192,Medium,2
460,148679,10607,2205,High,0
592,784470,29325,1020,Medium,2
506,344029,26322,5549,High,0
599,126791,6550,182,Medium,2
29,257526,16424,1411,Medium,2
573,297635,14115,1814,Medium,2
36,558559,13728,2230,Low,1
16,445046,11581,4512,Low,1
323,901551,15309,5760,Low,1
5,794017,52108,15779,Medium,2
439,914160,78962,10987,High,0
140,896636,10647,10547,Low,1
200,901959,14396,4687,Low,1
137,226492,11590,1985,Medium,2
90,521919,39871,1751,High,0
480,242274,5861,3752,Low,1
328,90253,3109,658,Medium,2
184,37848,1168,578,Medium,2
520,921482,42309,7429,Medium,2
179,133121,4026,2633,Medium,2
25,216552,9037,920,Medium,2
109,247988,18740,255,High,0
582,414197,26919,5095,Medium,2
447,182478,3158,3486,Low,1
53,611538,41215,8129,Medium,2
532,89464,4735,235,Medium,2
149,116025,10919,1307,High,0
344,10058,362,183,Medium,2
358,976789,73605,1097,High,0
79,139869,10598,583,High,0
582,87260,2612,1437,Low,1
323,802025,73216,14423,High,0
91,173973,9430,2511,Medium,2
557,283443,20152,5623,High,0
46,786469,18188,2134,Low,1
97,239062,7937,2717,Medium,2
511,983396,61707,13782,Medium,2
533,427804,16561,6139,Medium,2
269,817025,44913,13134,Medium,2
296,635933,27765,11723,Medium,2
468,311246,21055,2449,Medium,2
564,23831,1283,43,Medium,2
101,138248,1439,1090,Low,1
99,787603,53928,10837,Medium,2
330,886458,42541,4481,Medium,2
78,652260,26581,10690,Medium,2
340,985206,18199,5098,Low,1
72,41510,1238,49,Low,1
81,754661,22745,8039,Medium,2
212,447643,42160,6626,High,0
225,881480,43127,6737,Medium,2
266,716532,9878,10912,Low,1
414,228543,5140,2132,Low,1
335,41141,704,175,Low,1
348,385860,24308,1049,Medium,2
78,577714,15480,8377,Low,1
258,431865,23696,3596,Medium,2
336,839628,36360,15401,Medium,2
402,711038,58553,8009,High,0
349,963994,37445,7345,Medium,2
588,439368,22514,3352,Medium,2
459,829699,62157,2901,High,0
119,447903,21947,5501,Medium,2
317,847824,69003,10225,High,0
232,337663,23484,5470,Medium,2
249,697599,32750,3364,Medium,2
530,510939,28284,3333,Medium,2
532,874285,84847,2489,High,0
431,666167,46328,4404,Medium,2
46,761852,69671,6958,High,0
469,930744,24281,17978,Low,1
282,508465,27198,6817,Medium,2
23,11193,1027,177,High,0
70,999640,39021,7182,Medium,2
171,890621,86470,3336,High,0
589,72143,1351,424,Low,1
407,491438,44839,2886,High,0
413,386778,19365,4671,Medium,2
116,399146,6640,2988,Low,1
278,161780,14423,2797,High,0
411,889397,29060,17594,Medium,2
377,386922,4644,2910,Low,1
43,309531,6878,4456,Low,1
109,483363,33506,6521,Medium,2
328,557815,54667,2618,High,0
418,519433,10405,9579,Low,1
433,477358,24619,2286,Medium,2
65,683855,17956,10259,Low,1
311,916381,70610,6968,High,0
358,372083,7674,2967,Low,1
397,879194,27770,8487,Medium,2
208,750462,20770,13077,Low,1
262,804502,48050,2948,Medium,2
490,594606,52674,1211,High,0
521,207647,11627,1793,Medium,2
450,860894,13121,1770,Low,1
184,678831,41208,9547,Medium,2
346,221067,18078,3414,High,0
137,936870,20511,16151,Low,1
447,234725,3883,3552,Low,1
257,674655,18150,12420,Low,1
269,111049,8567,1689,High,0
97,126995,8032,2385,Medium,2
415,289559,16983,1351,Medium,2
142,775675,25173,8142,Medium,2
212,83904,3347,1668,Medium,2
577,730706,70827,10193,High,0
311,828113,26214,14652,Medium,2
270,700997,63894,1105,High,0
322,473013,29444,8307,Medium,2
117,621745,13116,8863,Low,1
382,906293,47179,3846,Medium,2
458,206437,19687,307,High,0
195,638372,30431,3791,Medium,2
444,354693,31108,6526,High,0
191,251276,8311,3441,Medium,2
371,153356,9413,2832,Medium,2
93,940883,80865,8916,High,0
191,157742,14648,2964,High,0
136,130622,7017,1279,Medium,2
564,305274,20627,1489,Medium,2
380,848777,8715,3290,Low,1
103,710927,23311,14134,Medium,2
38,250790,8798,1841,Medium,2
586,559521,10303,2261,Low,1
175,734191,25823,851,Medium,2
370,961409,37399,6177,Medium,2
63,568386,55240,10170,High,0
185,148410,10414,1654,High,0
23,736548,35605,9587,Medium,2
230,461580,45661,8550,High,0
477,377847,8989,4059,Low,1
99,48345,2554,818,Medium,2
301,285801,19501,2044,Medium,2
597,332718,4991,6509,Low,1
179,227910,16986,569,High,0
226,196839,3737,2907,Low,1
58,877760,19859,11894,Low,1
407,786270,19163,3649,Low,1
322,216685,20281,1817,High,0
353,65174,4659,452,High,0
447,58304,4022,162,Medium,2
584,754057,45239,9132,Medium,2
544,223972,8141,4452,Medium,2
286,681035,44866,7921,Medium,2
364,473579,22217,5379,Medium,2
12,207196,4783,365,Low,1
567,937673,67572,3417,High,0
495,679860,14727,7309,Low,1
345,941750,25578,18569,Low,1
476,531234,44407,9379,High,0
253,433668,30101,3236,Medium,2
239,23794,1589,269,Medium,2
87,283984,13528,3266,Medium,2
97,967042,44160,13559,Medium,2
398,555384,40056,7813,High,0
272,588262,45061,9415,High,0
421,97761,5466,144,Medium,2
587,631333,61387,11951,High,0
533,715142,68662,1667,High,0
257,699660,32967,7029,Medium,2
126,23070,1934,426,High,0
14,928499,54683,9531,Medium,2
320,693531,38877,1532,Medium,2
277,707728,10578,3790,Low,1
310,415574,25623,4984,Medium,2
214,613278,55840,1637,High,0
468,751637,60290,6802,High,0
420,57400,4636,416,High,0
220,261487,6378,4311,Low,1
84,62015,2620,191,Medium,2
484,139616,4326,1950,Medium,2
551,599535,23041,5231,Medium,2
22,600452,37323,7305,Medium,2
169,66635,2854,326,Medium,2
529,528148,31933,6646,Medium,2
206,692344,34246,9558,Medium,2
350,889247,31830,2075,Medium,2
370,912023,16951,15196,Low,1
452,480793,43399,8348,High,0
517,943626,10402,2083,Low,1
323,185676,1884,2313,Low,1
221,131092,11065,1610,High,0
38,436446,43519,539,High,0
270,175053,13205,1313,High,0
84,586787,6674,11389,Low,1
417,429767,13065,4965,Medium,2
256,444729,43345,8330,High,0
16,747517,61875,10343,High,0
405,324522,19799,499,Medium,2
286,637674,19970,1579,Medium,2
116,947243,10697,13944,Low,1
382,690081,8196,7961,Low,1
272,752445,48967,2570,Medium,2
302,778939,9319,9866,Low,1
321,668539,66470,10961,High,0
574,924499,24503,14150,Low,1
513,880047,65091,4996,High,0
550,52242,1251,308,Low,1
369,504555,29571,9782,Medium,2
551,389401,6719,6954,Low,1
275,930156,73491,6556,High,0
478,93030,5827,1549,Medium,2
541,966425,17158,3936,Low,1
238,97912,8456,464,High,0
63,164802,9761,732,Medium,2
255,594451,55250,1585,High,0
90,655378,60619,11297,High,0
394,274491,25485,3293,High,0
184,279847,4757,1656,Low,1
153,102199,2134,1750,Low,1
587,701024,69326,11391,High,0
125,504354,27176,1471,Medium,2
260,787059,24744,10419,Medium,2
313,974125,77218,14334,High,0
63,199630,6744,2914,Medium,2
73,268093,20227,3951,High,0
450,224488,19161,947,High,0
392,836846,67436,5846,High,0
90,176896,6131,3014,Medium,2
231,749136,34569,13536,Medium,2
597,279474,13189,1761,Medium,2
188,878761,47641,1263,Medium,2
326,334739,8389,5802,Low,1
322,363634,18444,2968,Medium,2
570,436046,24405,3165,Medium,2
403,616325,35656,4679,Medium,2
297,900255,75433,8010,High,0
297,265567,15020,2174,Medium,2
489,393761,12116,4631,Medium,2
451,869477,60586,2173,Medium,2
416,665423,54403,12948,High,0
512,968115,37508,18193,Medium,2
248,907333,61768,17015,Medium,2
424,516756,12001,9149,Low,1
158,670897,27354,9088,Medium,2
428,934459,85811,4860,High,0
277,82047,7549,159,High,0
524,516755,31924,1491,Medium,2
132,928451,67973,6643,High,0
377,920840,79985,9736,High,0
572,848429,81678,16859,High,0
163,643024,34781,5963,Medium,2
575,275731,16693,3024,Medium,2
574,339628,16100,4825,Medium,2
180,455739,7509,2020,Low,1
215,537543,25830,10064,Medium,2
451,273499,22196,3022,High,0
590,645248,53194,4032,High,0
171,919583,83051,17257,High,0
464,387840,5674,4996,Low,1
361,414621,23817,4225,Medium,2
308,598931,11779,7200,Low,1
237,35194,987,535,Low,1
331,952702,86714,3750,High,0
186,220738,12076,3847,Medium,2
338,427086,33427,8213,High,0
33,534122,8436,6288,Low,1
97,727444,34564,10157,Medium,2
334,301849,21335,5233,High,0
188,78032,1717,633,Low,1
99,973223,38270,19331,Medium,2
357,124209,1963,1730,Low,1
269,552269,37897,5001,Medium,2
23,194573,18947,2698,High,0
503,948781,80109,10353,High,0
143,564510,55161,1761,High,0
577,768015,66129,12381,High,0
529,821829,71472,9634,High,0
259,111613,6913,1799,Medium,2
89,36780,2083,145,Medium,2
462,83552,3890,938,Medium,2
536,51144,4277,796,High,0
566,699544,18458,13835,Low,1
96,951793,14334,16945,Low,1
73,144682,13789,2520,High,0
41,352746,3647,2011,Low,1
144,546540,53514,9248,High,0
570,609126,46047,2568,High,0
182,157617,6236,750,Medium,2
141,732148,53303,2263,High,0
194,464469,38833,8032,High,0
346,394511,12656,1205,Medium,2
563,104633,8305,379,High,0
9,715409,58944,4057,High,0
261,549821,17837,6532,Medium,2
247,922909,12711,16357,Low,1
419,190032,5391,1700,Low,1
347,204785,5745,2330,Low,1
383,48748,773,202,Low,1
598,194262,14635,1175,High,0
150,228093,10081,808,Medium,2
327,566501,50755,4978,High,0
126,246702,8066,3013,Medium,2
256,890036,45205,5693,Medium,2
315,654819,44207,11180,Medium,2
479,698102,62111,13713,High,0
574,295306,16896,969,Medium,2
496,333877,14562,447,Medium,2
579,565992,49825,9059,High,0
351,241301,9150,1115,Medium,2
491,662138,11354,5104,Low,1
477,32221,1612,273,Medium,2
386,966107,77924,17791,High,0
284,649403,8293,8778,Low,1
76,873472,54792,1547,Medium,2
525,464595,29502,595,Medium,2
370,803026,75138,3847,High,0
98,699645,25034,4929,Medium,2
377,402994,14143,4112,Medium,2
343,168804,8380,2855,Medium,2
441,46335,1951,323,Medium,2
340,132820,10130,1083,High,0
496,343457,23271,2492,Medium,2
44,507538,39741,593,High,0
363,481617,40361,9222,High,0
578,723377,67323,2633,High,0
258,540877,26386,3497,Medium,2
585,863813,85191,2985,High,0
402,923422,27157,9530,Low,1
174,370434,27520,6931,High,0
515,386857,22461,1127,Medium,2
264,426465,35618,3998,High,0
588,944916,49994,1346,Medium,2
463,430440,34673,6735,High,0
533,628610,58910,8287,High,0
345,1416,107,20,High,0
61,988594,78937,9860,High,0
222,60146,965,1097,Low,1
468,865175,24610,7597,Low,1
251,987214,96438,10629,High,0
377,768575,55634,10921,High,0
421,884036,53511,9627,Medium,2
35,115694,4978,531,Medium,2
372,588430,8235,4133,Low,1
563,508666,21985,1400,Medium,2
112,652683,35833,6017,Medium,2
588,678562,19699,8535,Low,1
422,785125,20085,2553,Low,1
402,114530,6385,1486,Medium,2
276,762418,47827,13696,Medium,2
120,388026,12258,2877,Medium,2
590,949561,59694,4955,Medium,2
260,406188,36975,7298,High,0
85,574482,30209,8127,Medium,2
132,834251,72717,2504,High,0
239,729345,68160,6384,High,0
557,645491,11822,8912,Low,1
185,653214,12164,7781,Low,1
161,937297,49530,11952,Medium,2
458,837010,52672,9856,Medium,2
575,753623,36422,12180,Medium,2
28,43777,1723,310,Medium,2
477,977616,66174,14137,Medium,2
404,928364,9457,18409,Low,1
596,535972,52057,4507,High,0
138,264350,8165,4237,Medium,2
425,406985,37661,2310,High,0
217,512803,10159,3259,Low,1
486,25323,795,475,Medium,2
352,453982,14136,677,Medium,2
170,822238,81939,4219,High,0
352,461335,4804,4694,Low,1
402,454901,30736,3928,Medium,2
587,420798,37144,5451,High,0
439,846901,59710,3948,High,0
581,689603,29408,1613,Medium,2
225,786077,75658,6302,High,0
312,155412,14051,1703,High,0
470,272259,13355,3179,Medium,2
103,868696,53511,10796,Medium,2
246,980627,95196,11203,High,0
162,51600,5079,292,High,0
558,850457,42934,13204,Medium,2
231,353223,30469,942,High,0
427,882887,32824,4210,Medium,2
76,736056,31991,11076,Medium,2
247,224145,5566,1415,Low,1
534,705091,20325,7316,Low,1
593,993794,68689,7171,Medium,2
49,719112,40248,7646,Medium,2
476,182259,5613,1382,Medium,2
375,210961,9759,4196,Medium,2
96,841441,36675,6556,Medium,2
26,798097,78901,10306,High,0
176,289841,25164,5181,High,0
196,224476,10082,2945,Medium,2
81,590011,54429,6933,High,0
285,402748,16447,4758,Medium,2
368,74400,5216,776,High,0
183,517009,50149,8450,High,0
242,983318,44372,1925,Medium,2
139,878369,62530,15650,High,0
284,49414,1810,599,Medium,2
23,566353,19237,9700,Medium,2
599,883981,54518,1058,Medium,2
375,739728,72592,12957,High,0
116,330201,16768,1083,Medium,2
225,437031,41250,6425,High,0
308,184622,17039,1645,High,0
329,193074,6340,2691,Medium,2
441,290561,13413,3758,Medium,2
442,381435,25898,1565,Medium,2
174,328997,18629,3545,Medium,2
379,297486,5544,1864,Low,1
561,132101,13135,1538,High,0
385,368506,28647,5535,High,0
18,254368,12563,647,Medium,2
504,886338,58174,9571,Medium,2
395,360968,6454,4596,Low,1
553,537968,29360,3557,Medium,2
569,628522,58939,12009,High,0
534,882499,80037,9606,High,0
496,807274,32585,3606,Medium,2
554,17933,1036,54,Medium,2
389,620809,45172,7009,High,0
200,595735,24187,4843,Medium,2
304,74255,1176,345,Low,1
551,876323,48626,1387,Medium,2
312,745968,47851,8776,Medium,2
256,406843,4282,5034,Low,1
12,451455,8397,1667,Low,1
212,114627,3284,1425,Low,1
135,229582,9487,4382,Medium,2
30,725045,42556,14201,Medium,2
458,565445,20608,10110,Medium,2
190,198611,6922,3244,Medium,2
488,515653,45501,2566,High,0
55,511574,11794,2032,Low,1
9,306505,16732,2897,Medium,2
593,726372,69553,9277,High,0
164,393358,26060,6751,Medium,2
212,547157,40789,2958,High,0
261,460429,22474,4656,Medium,2
209,209090,2465,2781,Low,1
15,22549,1536,213,Medium,2
12,956257,63947,9208,Medium,2
413,946463,18871,4994,Low,1
36,139748,7210,2759,Medium,2
544,439190,40572,4404,High,0
391,470515,13389,5233,Low,1
232,298589,15377,1538,Medium,2
479,118026,6078,1270,Medium,2
211,769906,63877,4505,High,0
322,988384,83233,4788,High,0
561,386820,30301,2413,High,0
352,855960,36712,900,Medium,2
238,748108,12331,8852,Low,1
48,4421,183,36,Medium,2
146,792308,56397,14321,High,0
180,278363,20389,493,High,0
453,686029,66441,1249,High,0
596,520809,26471,9286,Medium,2
86,130178,8711,443,Medium,2
139,694056,40621,722,Medium,2
181,315211,7425,1386,Low,1
387,688523,35464,11466,Medium,2
247,939944,55489,15275,Medium,2
571,862255,82403,6434,High,0
145,186602,8021,2555,Medium,2
461,112720,11070,1199,High,0
444,399984,23521,7275,Medium,2
60,605268,19260,1254,Medium,2
531,8295,226,136,Low,1
423,999701,22745,4240,Low,1
92,779085,39549,6576,Medium,2
12,627046,7507,2913,Low,1
481,58095,2907,833,Medium,2
219,130212,12885,1808,High,0
556,743294,52260,8481,High,0
501,38350,3005,547,High,0
507,782229,16200,10287,Low,1
249,933680,49092,14707,Medium,2
482,15476,553,85,Medium,2
313,757035,68488,6926,High,0
235,711299,18718,2760,Low,1
387,851255,43657,7799,Medium,2
159,567830,35730,8138,Medium,2
179,529780,29807,7489,Medium,2
119,508293,43063,7359,High,0
394,516998,15939,3550,Medium,2
315,682566,30009,9270,Medium,2
304,473161,38462,3776,High,0
22,24909,1432,471,Medium,2
16,115195,5320,866,Medium,2
408,656153,8300,8173,Low,1
236,623861,48539,9515,High,0
282,94869,9249,1728,High,0
357,977425,64339,9110,Medium,2
307,467475,40711,3669,High,0
545,499402,28225,4579,Medium,2
474,505476,15594,3614,Medium,2
81,599098,6769,8042,Low,1
525,797884,54899,14937,Medium,2
